title,author,description,rating,genres,shelves,image_book,url
The Age of AI and Our Human Future,Henry Kissinger,"Three of the world’s most accomplished and deep thinkers come together to explore Artificial Intelligence (AI) and the way it is transforming human society—and what this technology means for us all.

An AI learned to win chess by making moves human grand masters had never conceived. Another AI discovered a new antibiotic by analyzing molecular properties human scientists did not understand. Now, AI-powered jets are defeating experienced human pilots in simulated dogfights. AI is coming online in searching, streaming, medicine, education, and many other fields and, in so doing, transforming how humans are experiencing reality.

In three leading thinkers have come together to consider how AI will change our relationships with knowledge, politics, and the societies in which we live. is an essential roadmap to our present and our future, an era unlike any that has come before.
Show more",3.45,"['Nonfiction', 'Artificial Intelligence', 'Technology', 'Science', 'Philosophy', 'Business', 'Politics']","['to-read', 'currently-reading', 'non-fiction', 'ai', 'technology', 'science', 'nonfiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1634645375i/56620811.jpg,https://www.goodreads.com/book/show/56620811-the-age-of-ai-and-our-human-future
On the Island,Tracey Garvis Graves,"When thirty-year-old English teacher Anna Emerson is offered a job tutoring T.J. Callahan at his family's summer rental in the Maldives, she accepts without hesitation; a working vacation on a tropical island trumps the library any day.

T.J. Callahan has no desire to leave town, not that anyone asked him. He's almost seventeen and if having cancer wasn't bad enough, now he has to spend his first summer in remission with his family—and a stack of overdue assignments—instead of his friends.

Anna and T.J. are en route to join T.J.'s family in the Maldives when the pilot of their seaplane suffers a fatal heart attack and crash-lands in the Indian Ocean. Adrift in shark-infested waters, their life jackets keep them afloat until they make it to the shore of an uninhabited island. Now Anna and T.J. just want to survive and they must work together to obtain water, food, fire, and shelter.

Their basic needs might be met but as the days turn to weeks, and then months, the castaways encounter plenty of other obstacles, including violent tropical storms, the many dangers lurking in the sea, and the possibility that T.J.'s cancer could return. As T.J. celebrates yet another birthday on the island, Anna begins to wonder if the biggest challenge of all might be living with a boy who is gradually becoming a man.
Show more",4.11,"['Romance', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Chick Lit', 'New Adult', 'Adult']","['to-read', 'currently-reading', 'romance', 'favorites', 'contemporary', 'contemporary-romance', 'fiction']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1339162550i/15505346.jpg,https://www.goodreads.com/book/show/15505346-on-the-island
Hunt Them Down,Simon Gervais,"The dark world he’s been fighting against has caught up with him. Will his daughter pay the price?
Former Army Ranger Pierce Hunt is no stranger to violence. Fresh off a six-month suspension, he’s itching to hit a notorious Mexican drug cartel where it hurts, even if that means protecting crime boss Vicente Garcia, a witness in the case against sadistic cartel leader Valentina Mieles. But things spiral out of control when the cartel murders Garcia and kidnaps his granddaughter and an innocent bystander, Hunt’s own teenage daughter.
Mieles wants the new head of the Garcia family on a plate—literally. Hunt has seventy-two hours to deliver, or Mieles will execute the girls live on social media. With the clock ticking, Hunt goes off the grid and teams up with Garcia’s daughter, a former lover and current enemy. To save the girls, Hunt will have to become a man he swore he’d never be again: an avenging killer without limits or mercy.
Show more",4.27,"['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Action', 'Mystery Thriller', 'Audiobook']","['currently-reading', 'to-read', 'kindle', 'thriller', 'fiction', '2019', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532311095i/39884814.jpg,https://www.goodreads.com/book/show/39884814-hunt-them-down
One Last Kill,Robert Dugoni,"Detective Tracy Crosswhite draws a long-dormant serial killer out of hiding in a nerve-shattering novel by New York Times bestselling author Robert Dugoni.

Tracy Crosswhite is reopening the investigation into Seattle’s Route 99 serial killer. After thirteen victims, he stopped hunting and the trail went cold, stirring public outrage. Now, nearly three decades after his first kill, Tracy is expected to finally bring closure to the victims’ families and redeem the Seattle PD’s reputation. Even if it means working with her nemesis, Captain Johnny Nolasco.

Lead detective of the original task force, Nolasco dares Tracy to do what he failed to: close the case. Forming an uneasy alliance, Tracy and Nolasco revisit old leads and pursue new evidence only to unearth high-level corruption and cover-ups as dangerous as the elusive killer himself. At the risk of being exposed, such deadly and powerful forces will go to extremes to stay in the shadows.

That’s just where Tracy and Nolasco are headed—to find the twisted truth behind a killer’s motives, his disappearance, and his chilling comeback.
Show more",4.48,"['Mystery', 'Thriller', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Thriller Suspense']","['to-read', 'currently-reading', 'mystery', '2023', '2024', 'thriller', 'crime']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1672361696i/62059957.jpg,https://www.goodreads.com/book/show/62059957-one-last-kill
The Fiery Heart,Richelle Mead,"Sydney Sage is an Alchemist, one of a group of humans who dabble in magic and serve to bridge the worlds of humans and vampires. They protect vampire secrets and human lives.
In The Indigo Spell, Sydney was torn between the Alchemist way of life and what her heart and gut were telling her to do. And in one breathtaking moment that Richelle Mead fans will never forget, she made a decision that shocked even her. . .
But the struggle isn't over for Sydney. As she navigates the aftermath of her life-changing decision, she still finds herself pulled in too many directions at once. Her sister Zoe has arrived, and while Sydney longs to grow closer to her, there's still so much she must keep secret. Working with Marcus has changed the way she views the Alchemists, and Sydney must tread a careful path as she harnesses her profound magical ability to undermine the way of life she was raised to defend. Consumed by passion and vengeance, Sydney struggles to keep her secret life under wraps as the threat of exposure and re-education looms larger than ever.
Pulses will race throughout this thrilling fourth installment in the New York Times bestselling Bloodlines series, where no secret is safe.
Show more",4.33,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Magic']","['to-read', 'young-adult', 'favorites', 'fantasy', 'currently-reading', 'vampires', 'paranormal']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1383243238i/9833184.jpg,https://www.goodreads.com/book/show/9833184-the-fiery-heart
This Man,Jodi Ellen Malpas,"Young interior designer Ava O’Shea has an appointment for a first consultation at The Manor with the owner, Mr Jesse Ward. She is expecting nothing more than an overweight, cravat wearing, well-to-do countryman, and on arrival, nothing would suggest otherwise. How wrong could she be? This Man is devastatingly handsome, charming and confident. He is also a conceited, hedonistic playboy, who knows no boundaries. Ava desperately does not want to be attracted to him, but she can’t control the overwhelming effect he has on her. Every instinct is telling her to run, so she does, but Jesse Ward is not so willing to let her go. He wants her and is determined to have her. She knows she is heading for heartbreak, but how can she run when he won’t let her?
Show more",4.05,"['Romance', 'Erotica', 'Contemporary Romance', 'Contemporary', 'BDSM', 'Adult', 'Erotic Romance']","['to-read', 'currently-reading', 'favorites', 'romance', 'erotica', 'dnf', 'series']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1352790466i/16140036.jpg,https://www.goodreads.com/book/show/16140036-this-man
The Stolen Heir,Holly Black,"A runaway queen. A reluctant prince. And a quest that may destroy them both.

Eight years have passed since the Battle of the Serpent. But in the icy north, Lady Nore of the Court of Teeth has reclaimed the Ice Needle Citadel. There, she is using an ancient relic to create monsters of stick and snow who will do her bidding and exact her revenge.

Suren, child queen of the Court of Teeth, and the one person with power over her mother, fled to the human world. There, she lives feral in the woods. Lonely, and still haunted by the merciless torments she endured in the Court of Teeth, she bides her time by releasing mortals from foolish bargains. She believes herself forgotten until the storm hag, Bogdana chases her through the night streets. Suren is saved by none other than Prince Oak, heir to Elfhame, to whom she was once promised in marriage and who she has resented for years.

Now seventeen, Oak is charming, beautiful, and manipulative. He’s on a mission that will lead him into the north, and he wants Suren’s help. But if she agrees, it will mean guarding her heart against the boy she once knew and a prince she cannot trust, as well as confronting all the horrors she thought she left behind.

Show more",3.94,"['Young Adult', 'Romance', 'Fae', 'Fiction', 'Audiobook', 'Young Adult Fantasy', 'Romantasy']","['to-read', 'currently-reading', 'physical-tbr', '2023', 'tbr', 'owned', 'young-adult']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1654625328i/61198133.jpg,https://www.goodreads.com/book/show/61198133-the-stolen-heir
Post Office,Charles Bukowski,"""It began as a mistake."" By middle age, Henry Chinaski has lost more than twelve years of his life to the U.S. Postal Service. In a world where his three true, bitter pleasures are women, booze, and racetrack betting, he somehow drags his hangover out of bed every dawn to lug waterlogged mailbags up mud-soaked mountains, outsmart vicious guard dogs, and pray to survive the day-to-day trials of sadistic bosses and certifiable coworkers. This classic 1971 novel--the one that catapulted its author to national fame--is the perfect introduction to the grimly hysterical world of legendary writer, poet, and Dirty Old Man Charles Bukowski and his fictional alter ego, Chinaski.
Show more",3.93,"['Fiction', 'Classics', 'Novels', 'Literature', 'American', 'Humor', 'Contemporary']","['to-read', 'currently-reading', 'fiction', 'favorites', 'classics', 'owned', 'novels']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1555887577i/40409718.jpg,https://www.goodreads.com/book/show/40409718-post-office
A Court of Frost and Starlight,Sarah J. Maas,"Feyre, Rhysand, and their friends are still busy rebuilding the Night Court and the vastly altered world beyond, recovering from the war that changed everything. But Winter Solstice is finally approaching, and with it, the joy of a hard-earned reprieve.

Yet even the festive atmosphere can't keep the shadows of the past from looming. As Feyre navigates her first Winter Solstice as High Lady, her concern for those dearest to her deepens. They have more wounds than she anticipated-scars that will have a far-reaching impact on the future of their court.

Bridging the events of with the later books in the series, explores the far-reaching effects of a devastating war and the fierce love between friends.
Show more",3.72,"['Fantasy', 'Romance', 'Romantasy', 'Fiction', 'Fae', 'Young Adult', 'New Adult']","['to-read', 'currently-reading', 'fantasy', '2024', '2023', 'romance', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1585622963i/50659471.jpg,https://www.goodreads.com/book/show/50659471-a-court-of-frost-and-starlight
Catch the Sun,Jennifer Hartmann,"""Kissing you feels like catching the sun…""

At seven years old, Ella Sunbury and Max Manning were inseparable—until life scattered them in different directions, forcing Ella to abruptly leave town. A decade later, she returns for their senior year of high school, moving in across the street from her childhood best friend.

But she's not the same girl Max once knew.

She now lives in the shadow of her brother: a notorious felon on death row, convicted of a crime that shook the nation. Reeling from the fallout and shunned by her peers, all Ella wants is to fade into the background.

Max has little room for distractions, juggling responsibilities for a disabled father and a distant twin brother. But Ella's return reignites something within him. He wants to be close to her again, to understand her…and to turn their friendship into more.

But as their relationship blossoms, new tragedy strikes, and darkness threatens to tip their delicate balance. In order to find the light, they'll have to navigate the shadows.

And to catch the sun…they must first endure the flames.
Show more",4.28,"['Romance', 'Friends To Lovers', 'Young Adult', 'Contemporary', 'Audiobook', 'Contemporary Romance', 'Second Chance']","['to-read', 'currently-reading', 'romance', '2024', '2025', 'physical-tbr', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1717597659i/204125964.jpg,https://www.goodreads.com/book/show/204125964-catch-the-sun
Toe to Toe,Deborah Leblanc,"Nonie Broussard is a medium—a closet medium. After losing her job at a local T-shirt factory, Nonie has to find a way to make ends meet. Not easy in a small town like Clay Point, LA. Two opportunities come her way, however, neither of them easy for someone with her abilities. Throw that medium into a funeral home and paranormal investigations with a gaggle of misfits, all because she has to pay the rent, and watch the fireworks fly!",4.22,"['Book Club', 'Fiction', 'Epic', 'Novels', 'Fantasy', 'Contemporary', 'Drama']","['to-read', 'currently-reading', 'book-club', 'fiction', 'bookshelf', 'home-library', 'books-i-own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440442093i/26157586.jpg,https://www.goodreads.com/book/show/26157586-toe-to-toe
Pompeii: A Novel,Robert Harris,"With his trademark elegance and intelligence Robert Harris recreates a world on the brink of disaster.All along the Mediterranean coast, the Roman empire's richest citizens are relaxing in their luxurious villas, enjoying the last days of summer. The world's largest navy lies peacefully at anchor in Misenum. The tourists are spending their money in the seaside resorts of Baiae, Herculaneum, and Pompeii.But the carefree lifestyle and gorgeous weather belie an impending cataclysm, and only one man is worried. The young engineer Marcus Attilius Primus has just taken charge of the Aqua Augusta, the enormous aqueduct that brings fresh water to a quarter of a million people in nine towns around the Bay of Naples. His predecessor has disappeared. Springs are failing for the first time in generations. And now there is a crisis on the Augusta's sixty-mile main line—somewhere to the north of Pompeii, on the slopes of Mount Vesuvius.Attilius—decent, practical, and incorruptible—promises Pliny, the famous scholar who commands the navy, that he can repair the aqueduct before the reservoir runs dry. His plan is to travel to Pompeii and put together an expedition, then head out to the place where he believes the fault lies. But Pompeii proves to be a corrupt and violent town, and Attilius soon discovers that there are powerful forces at work—both natural and man-made—threatening to destroy him.With his trademark elegance and intelligence, Robert Harris, bestselling author of Archangel and Fatherland, re-creates a world on the brink of disaster.
Show more",3.88,"['Historical Fiction', 'Fiction', 'Historical', 'Italy', 'Thriller', 'Audiobook', 'Mystery']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'historical', 'history', 'italy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677904837i/74968890.jpg,https://www.goodreads.com/book/show/74968890-pompeii
Intensity,Dean Koontz,"Past midnight, Chyna Shepard, twenty-six, gazes out a moonlit window, unable to sleep on her first night in the Napa Valley home of her best friend's family. Instinct proves reliable. A murderous sociopath, Edgler Foreman Vess, has entered the house, intent on killing everyone inside. A self-proclaimed ""homicidal adventurer,"" Vess lives only to satisfy all appetites as they arise, to immerse himself in sensation, to live without fear, remorse or limits, to live with ""intensity."" Chyna is trapped in his deadly orbit.

Chyna is a survivor, toughened by a lifelong struggle for safety and self-respect. Now she will be tested as never before. At first, her sole aim is to get out alive - until, by chance, she learns the identity of Vess's next intended victim, a faraway innocent only she can save. Driven by a newly discovered thirst for meaning beyond mere self-preservation, Chyna musters every inner resource she has to save an endangered girl... as moment by moment, the terrifying threat of Edgler Foreman Vess intensifies.
Show more",4.04,"['Horror', 'Thriller', 'Fiction', 'Suspense', 'Mystery', 'Mystery Thriller', 'Crime']","['to-read', 'currently-reading', 'horror', 'thriller', 'fiction', 'dean-koontz', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1661001988i/32439.jpg,https://www.goodreads.com/book/show/32439.Intensity
Hell's Corner,David Baldacci,"Oliver Stone and the Camel Club star in #1 bestselling author David Baldacci's most stunning adventure of the series. An attack on the heart of power . . . In sight of the White House . . . At a place known as .. Hell's Corner!

John Carr, aka Oliver Stone, once the most skilled assassin his country ever had, stands in Lafayette Park in front of the White House, perhaps for the last time. The president has personally requested him to serve his country again on a high-risk, covert mission. Though he's fought for decades to leave his past career behind, Stone has no choice but to say, ""Yes.""

Stone's mission changes drastically before it even begins. It's the night of a state dinner honoring the British prime minister. As he watches the PM's motorcade leave the White House, a bomb detonates in the park, an apparent terrorist attack. In the chaotic aftermath, Stone takes on a new, more urgent assignment: find those responsible. British MI-6 agent Mary Chapman becomes Stone's partner in the search. But their opponents are elusive and increasingly lethal, and Stone enlists the help of the only people he knows he can trust: the Camel Club.

Librarian's note: there are five novels and a short story in the author's Camel Club series. They are: #1. The Camel Club (2005), #2. The Collectors (2006), #3. Stone Cold (2007), #4. Divine Justice (2008), and #5. Hell's Corner (2010). The short story is #6. Bullseye (2014), a Will Robie / The Camel Club Short Story.
Show more",4.19,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller', 'Audiobook']","['to-read', 'currently-reading', 'david-baldacci', 'fiction', 'thriller', 'mystery', 'baldacci']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330171863i/8045080.jpg,https://www.goodreads.com/book/show/8045080-hell-s-corner
"Death Note, Vol. 1: Boredom",Tsugumi Ohba,"Light Yagami is an ace student with great prospects - and he's bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami, a death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. But when criminals begin dropping dead, the authorities send the legendary detective L to track down the killer. With L hot on his heels, will Light lose sight of his noble goal... or his life?

Boredom
Light tests the boundaries of the Death Note's powers as L and the police begin to close in. Luckily, Light's father is the head of the Japanese National Police Agency and leaves vital information about the case lying around the house. With access to his father's files, Light can keep one step ahead of the authorities. But who is the strange man following him, and how can Light guard against enemies whose names he doesn't know?
Show more",4.47,"['Manga', 'Graphic Novels', 'Comics', 'Fantasy', 'Horror', 'Fiction', 'Mystery']","['to-read', 'manga', 'currently-reading', 'favorites', 'graphic-novels', 'comics', 'fantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1419952134i/13615.jpg,https://www.goodreads.com/book/show/13615.Death_Note_Vol_1
The Girl Who Drank the Moon,Kelly Barnhill,"Every year, the people of the Protectorate leave a baby as an offering to the witch who lives in the forest. They hope this sacrifice will keep her from terrorizing their town. But the witch in the forest, Xan, is kind and gentle. She shares her home with a wise Swamp Monster named Glerk and a Perfectly Tiny Dragon, Fyrian. Xan rescues the abandoned children and deliver them to welcoming families on the other side of the forest, nourishing the babies with starlight on the journey. 

One year, Xan accidentally feeds a baby moonlight instead of starlight, filling the ordinary child with extraordinary magic. Xan decides she must raise this enmagicked girl, whom she calls Luna, as her own. To keep young Luna safe from her own unwieldy power, Xan locks her magic deep inside her. When Luna approaches her thirteenth birthday, her magic begins to emerge on schedule--but Xan is far away. Meanwhile, a young man from the Protectorate is determined to free his people by killing the witch. Soon, it is up to Luna to protect those who have protected her--even if it means the end of the loving, safe world she’s always known.
Show more",4.12,"['Fiction', 'Young Adult', 'Childrens', 'Audiobook', 'Magic', 'Fantasy', 'Witches']","['to-read', 'favorites', 'fiction', 'young-adult', 'owned', 'childrens', 'currently-reading']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1485376116i/28110852.jpg,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon
The Kiss of Deception,Mary E. Pearson,"In a society steeped in tradition, Princess Lia’s life follows a preordained course. As First Daughter, she is expected to have the revered gift of sight—but she doesn’t—and she knows her parents are perpetrating a sham when they arrange her marriage to secure an alliance with a neighboring kingdom—to a prince she has never met.

On the morning of her wedding, Lia flees to a distant village. She settles into a new life, hopeful when two mysterious and handsome strangers arrive—and unaware that one is the jilted prince and the other an assassin sent to kill her. Deception abounds, and Lia finds herself on the brink of unlocking perilous secrets—even as she finds herself falling in love.

is the first audiobook in Mary E. Pearson's Remnant Chronicles
Show more",3.92,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Audiobook']","['to-read', 'fantasy', 'currently-reading', 'young-adult', 'favorites', 'romance', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389804901i/16429619.jpg,https://www.goodreads.com/book/show/16429619-the-kiss-of-deception
