title,author,description,rating,genres,shelves,image_book,url
Fingersmith,Sarah Waters,"Sue Trinder is an orphan, left as an infant in the care of Mrs. Sucksby, a ""baby farmer,"" who raised her with unusual tenderness, as if Sue were her own. Mrs. Sucksby’s household, with its fussy babies calmed with doses of gin, also hosts a transient family of petty thieves—fingersmiths—for whom this house in the heart of a mean London slum is home.

One day, the most beloved thief of all arrives—Gentleman, an elegant con man, who carries with him an enticing proposition for Sue: If she wins a position as the maid to Maud Lilly, a naïve gentlewoman, and aids Gentleman in her seduction, then they will all share in Maud’s vast inheritance. Once the inheritance is secured, Maud will be disposed of—passed off as mad, and made to live out the rest of her days in a lunatic asylum.

With dreams of paying back the kindness of her adopted family, Sue agrees to the plan. Once in, however, Sue begins to pity her helpless mark and care for Maud Lilly in unexpected ways...But no one and nothing is as it seems in this Dickensian novel of thrills and reversals.
Show more",4.02,"['Historical Fiction', 'Fiction', 'LGBT', 'Historical', 'Romance', 'Queer', 'Mystery']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'favorites', 'lgbt', 'lgbtq']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1545241494i/8913370.jpg,https://www.goodreads.com/book/show/8913370-fingersmith
Fantasy Lover,Sherrilyn Kenyon,"Cursed into an eternity of slavery by his own brother, Julian of Macedon has spent centuries in hell, where the only respite he knows is measured in a handful of weeks whenever he’s summoned through an arcane spell. With the modern age, those summonings are becoming fewer and fewer, and he lives in fear of the day when they’ll stop for good.

Grace Alexander doesn’t believe in much of anything. But when her “psychic” girlfriend talks her into performing the spell as a joke on her birthday, the last thing she ever imagines is it working. But work it does. Now, she finds an ancient Greek general in her living room and trapped in her life for the next month. Worse, they learn too late that part of the spell means Grace will lose her sanity should he return to his captivity.

Now it’s a race against time to free him. Something much easier said than done, since it was the ancient gods who cursed him to his fate. And the last thing they want is to see him go free of the punishment the gods believe he
deserves. It’s man against the gods, and a race against time.
Show more",4.15,"['Romance', 'Paranormal Romance', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Mythology', 'Adult']","['to-read', 'romance', 'paranormal-romance', 'paranormal', 'currently-reading', 'fantasy', 'sherrilyn-kenyon']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348332807i/84136.jpg,https://www.goodreads.com/book/show/84136.Fantasy_Lover
The Book of Azrael,Amber V. Nicole,"World Ender meets Ender of Worlds...
A thousand years ago, Dianna gave up her life in the deserts of Eoria to save her dying sister. She called upon anyone who would listen, not expecting a monster far worse than any nightmare to answer. Now she does what Kaden asks, even if that means securing an ancient relic from the very creatures that hunt her.

A King thought long dead and long forgotten.
In the old world his name was Samkiel. In the new world it is Liam, but one title remains true throughout time. He is the World Ender, a myth to his enemies, a savior and King to those loyal to him. After the Gods War, he locked himself away, hiding from the world. He denied his crown and responsibilities, leaving the very ones who needed him most to deal with the fallout of the death of their homeworld. Now an attack on those he holds dear sends him back to the one realm he never wished to visit again and into the sights of an enemy he thought imprisoned eons ago.

Now enemies older than time must put aside their differences and work together in hopes of saving both their world and every realm in between.
Show more",4.12,"['Fantasy', 'Romantasy', 'Romance', 'Enemies To Lovers', 'Fantasy Romance', 'Dark Romance', 'Paranormal']","['to-read', 'currently-reading', 'fantasy', 'romantasy', 'dnf', 'physical-tbr', '2025']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1640967740i/59986018.jpg,https://www.goodreads.com/book/show/59986018-the-book-of-azrael
The Man in the High Castle,Philip K. Dick,"It's America in 1962. Slavery is legal once again. The few Jews who still survive hide under assumed names. In San Francisco, the I Ching is as common as the Yellow Pages. All because some twenty years earlier the United States lost a war — and is now occupied by Nazi Germany and Japan.

This harrowing, Hugo Award-winning novel is the work that established Philip K. Dick as an innovator in science fiction while breaking the barrier between science fiction and the serious novel of ideas. In it Dick offers a haunting vision of history as a nightmare from which it may just be possible to wake.
Show more",3.59,"['Science Fiction', 'Fiction', 'Classics', 'Dystopia', 'Alternate History', 'Historical Fiction', 'Fantasy']","['to-read', 'currently-reading', 'science-fiction', 'fiction', 'sci-fi', 'owned', 'classics']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1448756803i/216363.jpg,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle
Let the Right One In,John Ajvide Lindqvist,"It is autumn 1981 when the inconceivable comes to Blackeberg, a suburb in Sweden. The body of a teenage boy is found, emptied of blood, the murder rumored to be part of a ritual killing. Twelve-year-old Oskar is personally hoping that revenge has come at long last—revenge for the bullying he endures at school, day after day.

But the murder is not the most important thing on his mind. A new girl has moved in next door—a girl who has never seen a Rubik's Cube before, but who can solve it at once. There is something wrong with her, though, something odd. And she only comes out at night....
Show more",4.04,"['Horror', 'Fiction', 'Vampires', 'Fantasy', 'Paranormal', 'Thriller', 'Supernatural']","['to-read', 'horror', 'currently-reading', 'favorites', 'fiction', 'vampires', 'fantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327893384i/943402.jpg,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In
The Tempest,William Shakespeare,"Alternate Cover/publisher Edition ISBN 0743482832 (ISBN13: 9780743482837)

Each edition includes:
• Freshly edited text based on the best early printed version of the play

• Full explanatory notes conveniently placed on pages facing the text of the play

• Scene-by-scene plot summaries

• A key to famous lines and phrases

• An introduction to reading Shakespeare's language

• An essay by an outstanding scholar providing a modern perspective on the play

• Illustrations from the Folger Shakespeare Library's vast holdings of rare books
Show more",3.78,"['Classics', 'Plays', 'Drama', 'Fiction', 'Fantasy', 'School', 'Theatre']","['classics', 'plays', 'currently-reading', 'shakespeare', 'drama', 'fiction', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546081115i/12985.jpg,https://www.goodreads.com/book/show/12985.The_Tempest
Requiem for a Dream,Hubert Selby Jr.,"In Coney Island, Brooklyn, lonely widow Sarah Goldfarb wants nothing more than to lose weight and appear on a television game show. In her obsessive quest, she becomes addicted to diet pills, while her junkie son, Harry, along with his girlfriend, Marion, and best friend, Tyrone, attempt to secure an illicit shortcut to wealth and leisure by selling heroin.

Entranced by the gleaming visions of their futures, these four convince themselves that unexpected setbacks are only temporary. Even as their lives slowly deteriorate around them, they cling to their delusions and become utterly consumed in a spiral of drugs and addiction, refusing to see that they have instead created their own worst nightmares.

""Selby's place is in the front rank of American novelists . . . To understand Selby's work is to understand the anguish of America."" —The New York Times Book Review
Show more",4.11,"['Fiction', 'Classics', 'Thriller', 'Contemporary', 'Mystery', 'Literature', 'Novels']","['to-read', 'currently-reading', 'fiction', 'favorites', 'classics', 'owned', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676169823i/46945.jpg,https://www.goodreads.com/book/show/46945.Requiem_for_a_Dream
Suzanne's Diary for Nicholas,James Patterson,"Beautifully captures the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.

James Patterson has written a love story!--a powerfully moving and suspenseful novel about families, loss, new love, and hope.

Katie Wilkinson has found her perfect man at last. He's a writer, a house painter, an original thinker--everything she's imagined she wanted in a partner. But one day, without explanation, he disappears from her life, leaving behind only a diary for her to read.

This diary is a love letter written by a new mother named Suzanne for her baby son, Nicholas. In it she pours out her heart about how she and the boy's father met, about her hopes for marriage and family, and about the unparalleled joy that having a baby has brought into her life. As Katie reads this touching document, it becomes clear that the lover who has just left her is the husband and father in this young family. She reads on, filled with terror and hope, as she struggles to understand what has happened--and whether her new love has a prayer of surviving.

Written with James Patterson's perfect pitch for emotion and suspense, Suzanne's Diary for Nicholas captures beautifully the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.
Show more",4.17,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Mystery', 'Adult', 'Adult Fiction']","['to-read', 'currently-reading', 'james-patterson', 'romance', 'fiction', 'favorites', 'own']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1404736778i/7494.jpg,https://www.goodreads.com/book/show/7494.Suzanne_s_Diary_for_Nicholas
Accidental Mystic,Phoebe Ravencraft,"She needed a fresh start. She wasn’t expecting it to be supernatural….Bethany Parker is falling apart. Stunned on her fiftieth birthday to discover her stepchildren hate her and her husband wants a divorce, the devastated homemaker is suddenly and unexpectedly on her own. Taking a job as caretaker for a mysterious estate, Bethany fears she’s lost her mind when she learns the house is cursed … and she holds the power to break it.

Teaming with a pushy medium, a hard-drinking housekeeper, and a sarcastic talking cat, the discombobulated divorcée struggles to master the magic she never knew she had. And with the grumpy, wolf-shifter sheriff trying to run her out of town and a sleeping vampire hidden somewhere in the mansion, Bethany worries her new life is already doomed.

Can this skeptic survive sinister sorcery long enough to at last find a place she belongs?

is the moving first book in the paranormal women’s fiction series. If you like strong female characters, enchanted small towns, and finding inner courage, then you’ll love Phoebe Ravencraft’s witty tale of redemption.

Show more",4.20,"['Science Fiction Fantasy', 'Magic', 'Fantasy', 'Novels', 'Adventure', 'Fiction', 'High Fantasy']","['to-read', 'currently-reading', 'bookshelf', 'scifi-fantasy', 'ebook', 'my-books', 'magic']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1640714803i/59961135.jpg,https://www.goodreads.com/book/show/59961135-accidental-mystic
And the Mountains Echoed,Khaled Hosseini,"So, then. You want a story and I will tell you one... Afghanistan, 1952. Abdullah and his sister Pari live with their father and stepmother in the small village of Shadbagh. Their father, Saboor, is constantly in search of work and they struggle together through poverty and brutal winters. To Abdullah, Pari—as beautiful and sweet-natured as the fairy for which she was named—is everything. More like a parent than a brother, Abdullah will do anything for her, even trading his only pair of shoes for a feather for her treasured collection. Each night they sleep together in their cot, their heads touching, their limbs tangled. One day the siblings journey across the desert to Kabul with their father. Pari and Abdullah have no sense of the fate that awaits them there, for the event which unfolds will tear their lives apart; sometimes a finger must be cut to save the hand. Crossing generations and continents, moving from Kabul, to Paris, to San Francisco, to the Greek island of Tinos, with profound wisdom, depth, insight and compassion, Khaled Hosseini writes about the bonds that define us and shape our lives, the ways in which we help our loved ones in need, how the choices we make resonate through history and how we are often surprised by the people closest to us.
Show more",4.08,"['Fiction', 'Historical Fiction', 'Book Club', 'Contemporary', 'Historical', 'Novels', 'Literary Fiction']","['to-read', 'currently-reading', 'fiction', 'favorites', 'historical-fiction', 'book-club', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358190204i/16115612.jpg,https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed
Dead Witch Walking,Kim Harrison,"Alternative cover edition of ISBN 9780060572969. Another edition can be found here

All the creatures of the night gather in ""the Hollows"" of Cincinnati, to hide, to prowl, to party... and to feed.

Vampires rule the darkness in a predator-eat-predator world rife with dangers beyond imagining - and it's Rachel Morgan's job to keep that world civilized.

A bounty hunter and witch with serious sex appeal and an attitude, she'll bring 'em back alive, dead... or undead.
Show more",4.04,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Witches', 'Magic', 'Fiction']","['to-read', 'currently-reading', 'urban-fantasy', 'fantasy', 'paranormal', 'vampires', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391713381i/30264.jpg,https://www.goodreads.com/book/show/30264.Dead_Witch_Walking
Giovanni’s Room,James Baldwin,"An alternate cover for this ISBN can be found here.

Baldwin's haunting and controversial second novel is his most sustained treatment of sexuality, and a classic of gay literature. In a 1950s Paris swarming with expatriates and characterized by dangerous liaisons and hidden violence, an American finds himself unable to repress his impulses, despite his determination to live the conventional life he envisions for himself. After meeting and proposing to a young woman, he falls into a lengthy affair with an Italian bartender and is confounded and tortured by his sexual identity as he oscillates between the two.

Examining the mystery of love and passion in an intensely imagined narrative, Baldwin creates a moving and complex story of death and desire that is revelatory in its insight.
Show more",4.34,"['Classics', 'Fiction', 'Queer', 'LGBT', 'Romance', 'Literary Fiction', 'Gay']","['to-read', 'currently-reading', 'classics', 'favorites', 'fiction', 'queer', 'lgbtq']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1501485157i/38462.jpg,https://www.goodreads.com/book/show/38462.Giovanni_s_Room
Legendborn,Tracy Deonn,"After her mother dies in an accident, sixteen-year-old Bree Matthews wants nothing to do with her family memories or childhood home. A residential program for bright high schoolers at UNC–Chapel Hill seems like the perfect escape—until Bree witnesses a magical attack her very first night on campus.

A flying demon feeding on human energies.

A secret society of so called “Legendborn” students that hunt the creatures down.

And a mysterious teenage mage who calls himself a “Merlin” and who attempts—and fails—to wipe Bree’s memory of everything she saw.

The mage’s failure unlocks Bree’s own unique magic and a buried memory with a hidden connection: the night her mother died, another Merlin was at the hospital. Now that Bree knows there’s more to her mother’s death than what’s on the police report, she’ll do whatever it takes to find out the truth, even if that means infiltrating the Legendborn as one of their initiates.

She recruits Nick, a self-exiled Legendborn with his own grudge against the group, and their reluctant partnership pulls them deeper into the society’s secrets—and closer to each other. But when the Legendborn reveal themselves as the descendants of King Arthur’s knights and explain that a magical war is coming, Bree has to decide how far she’ll go for the truth and whether she should use her magic to take the society down—or join the fight.
Show more",4.32,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Young Adult Fantasy', 'Urban Fantasy', 'Audiobook']","['to-read', 'currently-reading', 'fantasy', 'physical-tbr', 'favorites', 'young-adult', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1598382979i/50892338.jpg,https://www.goodreads.com/book/show/50892338-legendborn
Code Yellow in Gretna Green,Linzi Day,"In Gateway terminology, a ""Code Yellow"" signifies a missing person. King Troels plans to hide in Yggdrasil, the sacred Viking Tree, so the Recorder cannot summon him.

But forty-one years of suppressed fury is about to burst out of Niki McKnight after the Vikings' treatment of Rollo. Her lava-hot rage and desire for justice on behalf of all the women who filed petitions against the former King, sets our key characters off on a new path.

The resulting power struggles in Viking bring new faces and fresh problems into the Gateway but Dola and Finn have their own issues.

The stakes are heightened further during the inaugural meeting of Breanna's hilariously unconventional royal book club, while Aysha faces an unexpected predicament with Autumn.

In Code Yellow in Gretna Green, Niki discovers what happens when a furious Recorder is pushed too far and heads into Angry Town.
Show more",4.62,"['Fantasy', 'Science Fiction Fantasy', 'Magic', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Epic']","['currently-reading', 'to-read', 'fantasy', 'own', 'fantasy-scifi', 'magic', 'genre-fantasy']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1709475621i/209441121.jpg,https://www.goodreads.com/book/show/209441121-code-yellow-in-gretna-green
Smilla's Sense of Snow,Peter Høeg,"She thinks more highly of snow and ice than she does of love. She lives in a world of numbers, science and memories--a dark, exotic stranger in a strange land. And now Smilla Jaspersen is convinced she has uncovered a shattering crime...

It happened in the Copenhagen snow. A six-year-old boy, a Greenlander like Smilla, fell to his death from the top of his apartment building. While the boy's body is still warm, the police pronounce his death an accident. But Smilla knows her young neighbor didn't fall from the roof on his own. Soon she is following a path of clues as clear to her as footsteps in the snow. For her dead neighbor, and for herself, she must embark on a harrowing journey of lies, revelation and violence that will take her back to the world of ice and snow from which she comes, where an explosive secret waits beneath the ice....
Show more",3.73,"['Fiction', 'Mystery', 'Crime', 'Thriller', 'Denmark', 'Scandinavian Literature', 'Mystery Thriller']","['to-read', 'currently-reading', 'fiction', 'mystery', 'crime', 'favorites', 'thriller']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1485595488i/124509.jpg,https://www.goodreads.com/book/show/124509.Smilla_s_Sense_of_Snow
Blue Bloods,Melissa de la Cruz,"When the Mayflower set sail in 1620, it carried on board the men and women who would shape America: Miles Standish; John Alden; Constance Hopkins. But some among the Pilgrims were not pure of heart; they were not escaping religious persecution. Indeed, they were not even human. They were vampires.
The vampires assimilated quickly into the New World. Rising to levels of enormous power, wealth, and influence, they were the celebrated blue bloods of American society.

The Blue Bloods vowed that their immortal status would remain a closely guarded secret. And they kept that secret for centuries. But now, in New York City, the secret is seeping out. Schuyler Van Alen is a sophomore at a prestigious private school. She prefers baggy, vintage clothes instead of the Prada and pearls worn by her classmates, and she lives with her reclusive grandmother in a dilapated mansion. Schuyler is a loner...and happy that way. Suddenly, when she turns fifteen, there is a visible mosaic of blue veins on her arm. She starts to crave raw food and she is having flashbacks to ancient times. Then a popular girl from her school is found dead... drained of all her blood. Schuyler doesn't know what to think, but she wants to find out the secrets the Blue Bloods are keeping. But is she herself in danger?
Show more",3.70,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Fiction', 'Urban Fantasy']","['to-read', 'young-adult', 'vampires', 'currently-reading', 'fantasy', 'ya', 'paranormal']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1322281515i/872333.jpg,https://www.goodreads.com/book/show/872333.Blue_Bloods
Songs of Innocence and of Experience,William Blake,"Songs of Innocence and of Experience is an collection of poems by William Blake.

Note: For a complete Table of Contents of the included poems, see the 'Questions' section below.

This book appeared in two phases. A few first copies were printed and illuminated by William Blake himself in 1789; five years later he bound these poems with a set of new poems in a volume titled Songs of Innocence and of Experience Shewing the Two Contrary States of the Human Soul.

The work compiles two contrasting but directly related books of poetry by William Blake. honors and praises the natural world, the natural innocence of children and their close relationship to God. contains much darker, disillusioned poems, which deal with serious, often political themes. It is believed that the disastrous end to the French Revolution produced this disillusionment in Blake. He does, however, maintain that true innocence is achieved only through experience.
Show more",4.09,"['Classics', 'Fiction', '18th Century', 'Literature', 'Poetry', 'Romanticism', 'Art']","['to-read', 'classics', 'currently-reading', 'favorites', 'fiction', 'owned', 'classic']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348408738i/171547.jpg,https://www.goodreads.com/book/show/171547.Songs_of_Innocence_and_of_Experience
The Last of the Mohicans,James Fenimore Cooper,"The wild rush of action in this classic frontier adventure story has made The Last of the Mohicans the most popular of James Fenimore Cooper’s Leatherstocking Tales. Deep in the forests of upper New York State, the brave woodsman Hawkeye (Natty Bumppo) and his loyal Mohican friends Chingachgook and Uncas become embroiled in the bloody battles of the French and Indian War. The abduction of the beautiful Munro sisters by hostile savages, the treachery of the renegade brave Magua, the ambush of innocent settlers, and the thrilling events that lead to the final tragic confrontation between rival war parties create an unforgettable, spine-tingling picture of life on the frontier. And as the idyllic wilderness gives way to the forces of civilization, the novel presents a moving portrayal of a vanishing race and the end of its way of life in the great American forests.
Show more",3.70,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Literature', 'Historical', 'American']","['to-read', 'currently-reading', 'classics', 'fiction', 'historical-fiction', 'owned', 'classic']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388199654i/38296.jpg,https://www.goodreads.com/book/show/38296.The_Last_of_the_Mohicans
Hex Hall,Rachel Hawkins,"Three years ago, Sophie Mercer discovered that she was a witch. It's gotten her into a few scrapes. Her non-gifted mother has been as supportive as possible, consulting Sophie's estranged father—an elusive European warlock—only when necessary. But when Sophie attracts too much human attention for a prom-night spell gone horribly wrong, it's her dad who decides her punishment: exile to Hex Hall, an isolated reform school for wayward Prodigium, a.k.a. witches, faeries, and shapeshifters.
By the end of her first day among fellow freak-teens, Sophie has quite a scorecard: three powerful enemies who look like supermodels, a futile crush on a gorgeous warlock, a creepy tag-along ghost, and a new roommate who happens to be the most hated person and only vampire student on campus. Worse, Sophie soon learns that a mysterious predator has been attacking students, and her only friend is the number-one suspect.
Show more",3.92,"['Fantasy', 'Young Adult', 'Paranormal', 'Magic', 'Romance', 'Vampires', 'Witches']","['to-read', 'fantasy', 'young-adult', 'paranormal', 'favorites', 'ya', 'currently-reading']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368393885i/5287473.jpg,https://www.goodreads.com/book/show/5287473-hex-hall
Beastly,Alex Flinn,"I am a beast.

A beast. Not quite wolf or bear, gorilla or dog but a horrible new creature who walks upright—a creature with fangs and claws and hair springing from every pore. I am a monster.

You think I'm talking fairy tales? No way. The place is New York City. The time is now. It's no deformity, no disease. And I'll stay this way forever—ruined—unless I can break the spell.

Yes, the spell, the one the witch in my English class cast on me. Why did she turn me into a beast who hides by day and prowls by night? I'll tell you. I'll tell you how I used to be Kyle Kingsbury, the guy you wished you were, with money, perfect looks, and the perfect life. And then, I'll tell you how I became perfectly . . . beastly.
Show more",3.82,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Fairy Tales', 'Fiction', 'Paranormal']","['to-read', 'fantasy', 'young-adult', 'romance', 'favorites', 'currently-reading', 'ya']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1334260193i/544891.jpg,https://www.goodreads.com/book/show/544891.Beastly
The Far Pavilions,M.M. Kaye,"A magnificent romantic/historical/adventure novel set in India at the time of mutiny. The Far Pavilions is a story of 19th Century India, when the thin patina of English rule held down dangerously turbulent undercurrents. It is a story about and English man - Ashton Pelham-Martyn - brought up as a Hindu and his passionate, but dangerous love for an Indian princess. It's a story of divided loyalties, of tender camaraderie, of greedy imperialism and of the clash between east and west. To the burning plains and snow-capped mountains of this great, humming continent, M.M. Kaye brings her quite exceptional gift of immediacy and meticulous historical accuracy, plus her insight into the human heart.
Show more",4.20,"['Historical Fiction', 'Fiction', 'India', 'Romance', 'Historical', 'Classics', 'Adventure']","['to-read', 'currently-reading', 'historical-fiction', 'fiction', 'india', 'favorites', 'romance']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403391799i/10222.jpg,https://www.goodreads.com/book/show/10222.The_Far_Pavilions
I Am Not Jessica Chen,Ann Liang,"After getting rejected by every single Ivy League she applied to and falling short of all her Asian immigrant parents’ expectations, seventeen-year-old Jenna Chen makes a wish to become her smarter, infinitely more successful Harvard-bound cousin, Jessica Chen—only for her wish to come true. Literally.

Now trapped inside Jessica’s body, with access to Jessica’s most private journals and secrets, Jenna soon discovers that being the top student at the elite, highly competitive Havenwood Private Academy isn’t quite what she imagined. Worse, as everyone—including her own parents—start having trouble remembering who Jenna Chen is, or if she ever even existed, Jenna must decide if playing the role of the perfect daughter and student is worth losing her true self forever.
Show more",4.06,"['Romance', 'Young Adult', 'Contemporary', 'Fantasy', 'Fiction', 'Magical Realism', 'Dark Academia']","['to-read', 'currently-reading', '2025', 'romance', 'young-adult', 'favorites', 'contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1721069346i/61374793.jpg,https://www.goodreads.com/book/show/61374793-i-am-not-jessica-chen
Valley of the Dolls,Jacqueline Susann,"Dolls: red or black; capsules or tablets; washed down with vodka or swallowed straight-for Anne, Neely, and Jennifer, it doesn't matter, as long as the pill bottle is within easy reach. These three women become best friends when they are young and struggling in New York City and then climb to the top of the entertainment industry -- only to find that there is no place left to go but down -- into the Valley of the Dolls.",3.85,"['Fiction', 'Classics', 'Chick Lit', 'Romance', 'Book Club', 'Contemporary', 'Historical Fiction']","['to-read', 'currently-reading', 'fiction', 'favorites', 'classics', 'own', 'owned']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1429239923i/581811.jpg,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls
The Pilgrim's Progress,John Bunyan,"This famous story of man's progress through life in search of salvation remains one of the most entertaining allegories of faith ever written. Set against realistic backdrops of town and country, the powerful drama of the pilgrim's trials and temptations follows him in his harrowing journey to the Celestial City.
Along a road filled with monsters and spiritual terrors, Christian confronts such emblematic characters as Worldly Wiseman, Giant Despair, Talkative, Ignorance, and the demons of the Valley of the Shadow of Death. But he is also joined by Hopeful and Faithful.
An enormously influential 17th-century classic, universally known for its simplicity, vigor, and beauty of language, remains one of the most widely read books in the English language.
Show more",4.07,"['Classics', 'Fiction', 'Christian', 'Religion', 'Christian Fiction', 'Christianity', 'Theology']","['to-read', 'currently-reading', 'classics', 'fiction', 'christian', 'religion', 'favorites']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405982367i/29797.jpg,https://www.goodreads.com/book/show/29797.The_Pilgrim_s_Progress
Along for the Ride,Sarah Dessen,"It’s been so long since Auden slept at night. Ever since her parents’ divorce—or since the fighting started. Now she has the chance to spend a carefree summer with her dad and his new family in the charming beach town where they live.

A job in a clothes boutique introduces Auden to the world of girls: their talk, their friendship, their crushes. She missed out on all that, too busy being the perfect daughter to her demanding mother. Then she meets Eli, an intriguing loner and a fellow insomniac who becomes her guide to the nocturnal world of the town. Together they embark on parallel quests: for Auden, to experience the carefree teenage life she’s been denied; for Eli, to come to terms with the guilt he feels for the death of a friend.

In her signature pitch-perfect style, Sarah Dessen explores the hearts of two lonely people learning to connect.
Show more",4.03,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Realistic Fiction', 'Teen']","['to-read', 'young-adult', 'currently-reading', 'romance', 'favorites', 'ya', 'contemporary']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1479692098i/5664985.jpg,https://www.goodreads.com/book/show/5664985-along-for-the-ride
"The Long Way to a Small, Angry Planet",Becky Chambers,"Follow a motley crew on an exciting journey through space-and one adventurous young explorer who discovers the meaning of family in the far reaches of the universe-in this light-hearted debut space opera from a rising sci-fi star.

Rosemary Harper doesn’t expect much when she joins the crew of the aging Wayfarer. While the patched-up ship has seen better days, it offers her a bed, a chance to explore the far-off corners of the galaxy, and most importantly, some distance from her past. An introspective young woman who learned early to keep to herself, she’s never met anyone remotely like the ship’s diverse crew, including Sissix, the exotic reptilian pilot, chatty engineers Kizzy and Jenks who keep the ship running, and Ashby, their noble captain.

Life aboard the Wayfarer is chaotic and crazy—exactly what Rosemary wants. It’s also about to get extremely dangerous when the crew is offered the job of a lifetime. Tunneling wormholes through space to a distant planet is definitely lucrative and will keep them comfortable for years. But risking her life wasn’t part of the plan. In the far reaches of deep space, the tiny Wayfarer crew will confront a host of unexpected mishaps and thrilling adventures that force them to depend on each other. To survive, Rosemary’s got to learn how to rely on this assortment of oddballs—an experience that teaches her about love and trust, and that having a family isn’t necessarily the worst thing in the universe.
Show more",4.17,"['Science Fiction', 'Fiction', 'LGBT', 'Audiobook', 'Queer', 'Space Opera', 'Fantasy']","['to-read', 'currently-reading', 'sci-fi', 'science-fiction', 'favorites', 'fiction', 'scifi']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405532474i/22733729.jpg,https://www.goodreads.com/book/show/22733729-the-long-way-to-a-small-angry-planet
Mother of Death & Dawn,Carissa Broadbent,"Tell me, little butterfly, what would you do for love?

In the wake of a crushing defeat, Tisaanah and Maxatarius have been ripped apart. Tisaanah is desperate to rescue Max from his imprisonment, even as her people’s fight for freedom grows more treacherous. But within the walls of Ilyzath, Max’s mind is a shadow of what it once was… leaving his past a mystery and his future at the mercy of Ara’s new, ruthless queen.

Meanwhile, in the Fey lands, Aefe has been dragged back into this world by a king who vows to destroy civilizations in her name. But even as her past returns to claim her, her former self is a stranger.

Tisaanah, Max, and Aefe are thrust into the center of a cataclysm between the human and Fey worlds. The unique magic they share is key to either winning the war, or ending it.

But that power demands sacrifice. Tisaanah may be forced to choose between love and duty. Max cannot forge his future without confronting his past. And Aefe must decide between reclaiming who she was, or embracing who she has become.

The choices they make will either reshape this world forever…or end it..

Show more",4.36,"['Fantasy', 'Romantasy', 'Romance', 'Fantasy Romance', 'Audiobook', 'Magic', 'Fae']","['to-read', 'currently-reading', 'fantasy', '2024', 'favorites', 'physical-tbr', '2023']",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1638162097i/58303345.jpg,https://www.goodreads.com/book/show/58303345-mother-of-death-dawn
